function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
ko:K09155	uncharacterized protein	848.2	797.75	303.65	868.75	1587.45	820.91	95.25	110.5	306.75	286.25	111.25	216.5	33.5	182.75	262.0	125.0	131.0	86.5	106.25	77.25	108.5	153.5	33.5	62.25
ko:K09157	uncharacterized protein	1758.91	1404.83	738.75	1471.2399999999998	2253.12	1180.18	563.25	557.6700000000001	711.5	581.3299999999999	620.66	611.75	1275.0	1327.66	975.0	1127.0	572.0	834.0	730.45	762.5	735.0	590.0	618.75	988.33
ko:K09158	uncharacterized protein	6622.42	6755.02	4675.08	5740.06	4224.889999999999	3829.12	3583.2	5782.07	5091.37	5991.299999999999	8550.15	4645.75	2215.2200000000003	2928.1000000000004	3231.24	2036.59	2883.51	2408.07	2693.36	2265.48	2299.72	2796.49	1089.4	1306.23
ko:K09159	antitoxin CptB	7310.75	7797.18	7520.65	7969.89	5706.06	6911.29	5678.2	6327.74	5813.87	6571.3	8441.65	5329.42	9291.22	9046.6	9150.57	6902.26	6804.01	7562.24	7151.6900000000005	7347.32	7574.719999999999	6420.49	7413.4	6761.73
ko:K09160	uncharacterized protein	6555.58	6864.18	6458.0	7848.22	6002.889999999999	6915.96	5395.7	6142.74	5378.87	6048.799999999999	8069.15	4908.92	8889.22	8679.599999999999	8030.82	6716.76	6602.01	7169.24	6932.6900000000005	7139.32	7190.219999999999	6020.49	7291.9	6571.23
ko:K09161	uncharacterized protein	289.12	124.78	48.97	45.0	3.76	12.0	12.0	17.0	0.0	56.5	310.03000000000003	4.0	113.9	100.4	51.14	18.86	59.56	59.24	1094.59	138.43	28.12	269.43	0.0	8.0
ko:K09162	chlorite dismutase [EC:1.13.11.49]	9.0	3.0	6.0	29.0	58.0	36.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	13.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09163	uncharacterized protein	2258.33	1374.33	1926.83	1155.83	2198.5	1900.33	555.0	459.5	561.5	605.0	422.33	508.0	3277.0	3573.33	2596.5	5535.5	3977.5	5613.0	3250.5	2669.0	2485.5	2175.0	1996.0	2846.0
ko:K09164	uncharacterized protein	6014.67	5796.84	6139.33	4508.67	4942.83	5876.33	6271.66	9253.83	7608.82	7135.16	8548.33	6982.83	7644.0	6862.0	5947.67	9410.83	9093.0	8923.83	7288.0	7769.33	6991.5	7461.0	5512.0	6802.5
ko:K09165	dodecin	9898.86	8186.45	8085.0	6431.41	8169.33	7946.83	7074.5	7435.5	7903.0	6800.83	7366.58	6856.33	12145.0	12139.66	10189.84	16551.66	13592.0	15144.83	9911.25	10669.5	10320.0	7827.5	10596.5	10413.83
ko:K09166	uncharacterized protein	2873.5	2616.75	3361.5	2531.25	2655.5	4255.27	4634.0	3740.75	4843.5	4017.5	2652.0	4068.5	4233.75	2654.5	3341.25	3898.0	4234.25	2406.75	4554.75	5293.0	4864.75	4537.0	6702.75	5051.25
ko:K09167	uncharacterized protein	3655.38	2744.4	4080.2	2545.05	3367.97	4255.91	2842.2	5579.57	3580.2	3919.3	4802.04	3220.0	8036.04	6958.7	5531.6	9537.9	7633.92	8613.0	6802.37	6592.3	6389.1	5692.4	8239.4	6480.4
ko:K09181	acetyltransferase	7665.24	7450.28	4816.21	7366.5	8101.59	4975.4400000000005	4584.1	2836.67	4331.67	4075.69	3227.2	4535.22	3615.15	4689.389999999999	4895.64	3214.19	3091.71	3237.74	4724.26	4167.85	3800.49	3475.05	5338.5	3620.89
ko:K09186	[histone H3]-lysine4 N-trimethyltransferase MLL1 [EC:2.1.1.354]	9.0	3.0	8.0	7.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	5.0	11.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09187	[histone H3]-lysine4 N-trimethyltransferase MLL2 [EC:2.1.1.354]	10.0	4.0	2.0	12.0	4.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09188	[histone H3]-lysine4 N-trimethyltransferase MLL3 [EC:2.1.1.354]	9.0	3.0	8.0	7.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	6.0	5.0	11.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09190	uncharacterized protein	1150.17	1289.8200000000002	1394.53	1360.05	1453.13	2143.9700000000003	658.9	3441.31	1534.6	1152.9	5178.46	938.56	1574.29	1429.7	1088.02	1695.23	1779.67	1111.58	1981.95	2088.3	1834.85	1094.4	1923.65	1515.25
ko:K09250	cellular nucleic acid-binding protein	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09251	putrescine aminotransferase [EC:2.6.1.82]	413.42	339.5	242.5	319.5	450.43	335.0	278.0	142.5	134.0	79.0	106.0	123.5	103.5	144.5	103.14	82.0	122.0	84.0	94.5	154.0	136.0	299.0	91.0	272.0
ko:K09384	uncharacterized protein	1046.5	619.75	1392.0	1071.0	1525.25	2236.5	1250.5	2778.75	1507.75	1155.0	1144.5	1041.25	2491.32	1652.0	1585.25	2462.5	2491.61	1737.25	3209.75	3041.0	2146.25	3413.0	2484.75	2790.0
ko:K09386	uncharacterized protein	5058.92	4369.5	5736.8	4549.5	4632.17	6641.0	5443.5	3286.5	4789.5	3521.5	2499.0	4048.5	11168.5	10747.5	9710.5	12144.5	10122.0	12039.5	8864.33	10206.0	9987.5	7041.5	13315.0	10633.5
ko:K09388	uncharacterized protein	42.0	19.0	35.0	15.25	0.0	26.44	1.0	10.0	0.5	0.0	8.5	0.0	0.0	6.0	14.0	0.0	16.0	0.0	395.8	52.0	0.5	13.5	0.0	0.0
ko:K09456	putative acyl-CoA dehydrogenase	5998.58	5393.0	5518.46	5024.9	5456.18	4778.58	1798.0	2159.32	2337.84	2495.2200000000003	2238.45	2026.15	6149.92	7607.82	6138.13	8144.9	5576.25	7536.0	5003.5	4299.92	4503.0	4449.0	5011.0	5239.48
ko:K09457	7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	10013.73	10543.65	9590.5	10766.4	9499.93	9388.7	8196.09	8165.07	8656.78	9320.37	8397.48	8861.470000000001	6379.89	7040.78	8094.74	5206.9	5239.540000000001	5463.5	6645.88	7772.3	8382.63	7333.84	9310.32	8043.76
ko:K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]	37039.93	37843.77	37115.78	33883.76	33580.23	33219.64	30761.41	30051.730000000003	32231.480000000003	32908.81	29850.78	31526.130000000005	26847.52	30751.08	31141.630000000005	26615.95	27859.04	27555.31	29857.35	29601.32	30508.07	30938.66	32662.24	30239.81
ko:K09459	phosphonopyruvate decarboxylase [EC:4.1.1.82]	734.59	995.5	819.8299999999999	601.84	473.84	427.0	344.0	324.0	608.0	560.0	309.5	314.0	578.1700000000001	717.5	1001.5	493.5	602.5	516.0	283.0	552.5	536.0	355.0	470.0	341.0
ko:K09461	anthraniloyl-CoA monooxygenase [EC:1.14.13.40]	1709.0	1910.5	2840.5	1759.5	1584.0	2225.5	1357.5	1605.5	1268.0	1497.5	2065.0	1246.0	2284.0	3193.5	2931.5	2735.5	2245.5	2125.0	2153.5	2180.0	2398.5	2249.0	3082.0	2518.0
ko:K09469	2-aminoethylphosphonate-pyruvate transaminase	54.0	105.0	192.0	80.0	107.0	288.0	135.0	293.0	145.0	229.0	393.0	124.0	29.0	34.0	143.0	4.0	43.0	64.0	124.0	241.0	397.0	403.0	174.0	84.0
ko:K09470	gamma-glutamylputrescine synthase [EC:6.3.1.11]	432.8	539.78	267.9	386.0	200.86	244.0	36.0	21.0	27.0	35.0	120.0	3.0	622.73	743.44	457.95	508.69	601.21	413.74	886.0899999999999	486.0	309.0	198.1	170.0	89.0
ko:K09471	gamma-glutamylputrescine oxidase [EC:1.4.3.-]	4062.900000000001	4187.46	3707.58	4466.97	3046.4700000000003	3936.45	4644.530000000001	2517.57	3892.37	3701.13	4318.53	4096.0	5073.47	5671.48	5216.93	4294.43	4691.91	4083.74	5070.52	4742.9	4682.81	3944.08	5103.4	4741.23
ko:K09472	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]	1528.35	1530.78	1756.98	1691.67	1477.17	1836.75	767.8299999999999	886.6700000000001	758.1700000000001	997.33	1506.83	739.0	2540.4	2343.28	2301.33	2401.53	3417.71	3293.24	2820.09	2771.0	2483.0	1403.18	2639.0	2095.83
ko:K09473	gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94]	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	2.5	0.0	0.0
ko:K09474	acid phosphatase (class A) [EC:3.1.3.2]	63.0	109.0	91.0	164.32999999999998	77.83	108.5	56.0	110.0	32.5	40.0	101.0	40.0	8.0	12.0	159.0	9.0	12.0	20.0	28.0	18.0	61.0	98.83	0.0	61.0
ko:K09475	outer membrane pore protein C	0.0	4.0	0.0	0.0	4.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09476	outer membrane pore protein F	240.93	95.0	213.75	115.75	81.22	180.0	227.0	292.0	233.5	213.0	796.0	73.75	1223.25	955.83	692.23	1139.83	517.75	695.0	644.0	665.25	661.0	499.5	596.0	863.0
ko:K09477	citrate:succinate antiporter	771.3499999999999	850.0	989.4	266.0	669.2	901.0	366.0	941.0	387.5	599.6	977.5	295.0	1383.0	1651.0	1072.0	1425.0	1387.0	1428.0	911.23	1132.0	1016.0	720.4	1532.0	853.2
ko:K09478	short/branched chain acyl-CoA dehydrogenase [EC:1.3.99.12]	330.0	400.0	279.0	281.0	313.0	251.0	65.0	239.0	112.67	213.67	203.0	155.0	150.0	114.0	229.0	103.0	163.0	132.0	208.0	93.0	93.0	341.67	10.0	74.0
ko:K09483	3-dehydroshikimate dehydratase [EC:4.2.1.118]	22.0	13.0	4.0	2.0	6.0	7.0	33.0	20.0	31.0	31.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	6.0	0.0	0.0
ko:K09502	DnaJ homolog subfamily A member 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ko:K09503	DnaJ homolog subfamily A member 2	35.0	17.0	0.0	11.0	33.0	5.0	0.0	4.0	12.0	10.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0
ko:K09505	DnaJ homolog subfamily A member 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ko:K09510	DnaJ homolog subfamily B member 4	0.0	2.5	6.5	21.0	2.5	12.0	3.0	2.0	0.0	5.0	1.0	6.0	1.0	1.0	7.5	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ko:K09516	all-trans-retinol 13,14-reductase [EC:1.3.99.23]	1437.42	1574.25	2061.5	1928.02	1328.17	1348.1	4576.4400000000005	1707.92	3178.51	2173.87	853.34	4684.7300000000005	561.6700000000001	1139.0	892.0	558.5	790.73	635.25	1336.41	1597.41	2559.95	1749.87	1992.42	2826.98
ko:K09519	DnaJ homolog subfamily B member 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09523	DnaJ homolog subfamily C member 3	49.0	59.0	113.0	121.0	41.0	67.0	113.0	50.0	43.0	41.0	49.0	43.0	7.0	9.0	37.0	0.0	8.0	19.0	34.0	36.0	43.0	33.0	0.0	17.0
ko:K09527	DnaJ homolog subfamily C member 7	37.5	60.5	39.5	30.5	42.5	22.0	5.0	4.5	1.5	13.5	13.5	10.0	7.5	20.5	6.0	2.0	6.5	4.0	1.0	3.5	5.5	11.0	0.0	7.5
ko:K09536	DnaJ homolog subfamily C member 16	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09553	stress-induced-phosphoprotein 1	110.0	126.0	142.0	23.0	51.0	25.0	0.0	4.0	3.0	39.5	9.0	6.0	8.0	20.0	68.0	17.0	27.0	41.0	28.0	6.0	1.0	53.0	0.0	2.0
ko:K09565	peptidyl-prolyl isomerase F (cyclophilin D) [EC:5.2.1.8]	2692.0	2908.5	3474.0	3399.0	2509.0	3894.0	4089.5	2337.0	3547.0	2907.5	2016.0	3397.5	6081.5	5837.0	5845.0	5100.5	5089.5	5145.0	5149.33	5832.17	6087.5	4890.0	6872.0	5741.5
ko:K09568	FK506-binding protein 1 [EC:5.2.1.8]	24.0	33.0	12.5	8.0	9.0	18.0	95.5	79.0	61.5	115.0	44.0	272.0	17.0	1.0	3.0	1.0	3.0	2.0	19.5	15.5	9.0	14.5	30.0	11.5
ko:K09569	FK506-binding protein 2 [EC:5.2.1.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ko:K09571	FK506-binding protein 4/5 [EC:5.2.1.8]	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
ko:K09574	FK506-binding protein 8 [EC:5.2.1.8]	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09580	protein disulfide-isomerase A1 [EC:5.3.4.1]	5.0	23.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
ko:K09584	protein disulfide-isomerase A6 [EC:5.3.4.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09591	steroid 5-alpha-reductase [EC:1.3.1.22]	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09607	immune inhibitor A [EC:3.4.24.-]	1087.9499999999998	953.5	917.75	482.0	669.5	733.5	1779.0	836.5	1394.5	926.0	578.0	1044.0	1247.71	1374.88	980.0	1732.0	1504.65	1332.0	2155.3	1605.41	1892.91	1504.75	1699.0	1925.0
ko:K09611	probable aminopeptidase NPEPL1 [EC:3.4.11.-]	0.0	5.5	4.0	10.0	16.0	16.0	0.0	5.0	10.0	13.0	0.0	5.0	3.0	7.0	0.0	0.0	5.0	0.0	27.0	0.0	0.0	46.0	0.0	7.0
ko:K09612	alkaline phosphatase isozyme conversion protein [EC:3.4.11.-]	52.0	56.0	17.0	110.5	143.93	66.5	0.0	2.0	24.0	16.0	1.0	5.0	4.0	10.0	30.14	1.0	2.0	5.0	2.0	14.0	0.0	28.0	0.0	4.0
ko:K09624	neurotrypsin [EC:3.4.21.-]	7.0	31.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09640	transmembrane protease serine 9 [EC:3.4.21.-]	64.0	37.0	37.0	73.0	60.0	45.0	58.0	200.0	91.0	236.0	44.0	41.0	58.0	6.0	0.0	35.0	42.0	9.0	34.0	22.0	39.0	119.0	0.0	33.0
ko:K09650	rhomboid-like protein [EC:3.4.21.105]	3621.17	3821.09	3340.33	3349.67	3564.83	3813.33	5809.83	8099.58	6944.16	6255.83	7302.5	6479.83	4659.75	3373.5	3870.42	4551.33	5379.75	3310.08	4343.25	5138.33	4740.25	5377.5	3778.75	4316.75
ko:K09680	type II pantothenate kinase [EC:2.7.1.33]	297.0	189.5	270.0	340.0	398.0	195.71	116.0	151.0	271.0	318.0	59.0	143.0	72.57	126.0	204.5	36.0	53.36	39.0	483.0	174.0	117.0	150.0	36.0	57.0
ko:K09681	LysR family transcriptional regulator, transcription activator of glutamate synthase operon	95.0	9.5	96.5	38.0	75.5	127.98	2.0	20.5	0.0	1.0	17.0	1.25	10.0	12.5	25.5	26.5	26.0	19.0	129.6	7.0	16.5	19.25	0.0	20.5
ko:K09682	MarR family transcriptional regulator, protease production regulatory protein HPr	45.0	19.0	31.0	0.25	0.0	35.71	0.0	8.0	0.0	0.0	8.0	0.0	0.57	6.0	1.0	0.0	16.36	0.0	394.8	52.0	0.0	7.0	0.0	0.0
ko:K09683	hut operon positive regulatory protein	21.0	19.0	19.0	0.33	2.33	18.44	0.0	8.0	1.0	0.0	5.0	0.0	0.57	0.0	0.0	0.0	0.36	0.0	362.8	0.0	0.0	0.0	0.0	0.0
ko:K09684	PucR family transcriptional regulator, purine catabolism regulatory protein	1456.5	940.0	1569.0	830.91	1440.7	2232.42	1821.0	956.5	1066.5	950.5	610.0	1132.5	3926.5	3417.5	2722.0	4237.0	3912.5	4099.0	3896.8	3553.5	3038.5	2265.5	5653.0	3275.0
ko:K09685	purine operon repressor	106.75	53.69	84.94	149.07999999999998	286.16	186.19	4.25	9.0	1.0	11.5	26.33	4.25	0.57	61.33	17.0	4.0	16.36	5.0	412.5	58.5	2.0	10.0	0.0	5.0
ko:K09688	capsular polysaccharide transport system permease protein	1143.67	1227.4	1764.28	2483.4700000000003	1659.47	2307.87	2937.9	2307.57	2603.27	2734.73	3079.13	2334.9	3384.07	2457.87	2264.26	1956.07	2529.2	2293.0	2275.93	3013.6400000000003	3151.6	2508.98	2988.4	3014.0
ko:K09689	capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]	2309.17	2328.9	2636.28	3964.47	3248.9700000000003	3699.7	5127.9	3272.9	3952.6	3817.4	3955.8	3880.9	6153.57	4927.87	4392.93	3840.57	4101.7	4058.5	3036.93	4465.64	4984.6	2965.65	5174.4	4955.0
ko:K09690	lipopolysaccharide transport system permease protein	9867.59	10418.09	9074.56	10031.1	9340.85	8650.34	18378.45	11409.25	15830.44	12899.29	10860.19	19200.26	3903.67	5106.62	5659.06	4141.83	5215.889999999999	5109.91	7670.030000000001	9054.28	12658.83	7617.71	10897.76	12314.39
ko:K09691	lipopolysaccharide transport system ATP-binding protein	11692.09	12134.09	11184.56	11810.77	11261.12	11276.26	19315.29	12421.26	16987.45	13950.29	11817.69	19916.44	5115.67	6652.62	7950.53	6148.83	7033.389999999999	6545.91	8989.69	10414.99	13767.07	9265.54	12942.34	13833.23
ko:K09692	teichoic acid transport system permease protein	1807.0	1014.0	1780.0	450.0	1406.2	1460.69	416.0	391.0	427.0	329.5	260.0	196.0	3599.0	3664.0	2609.0	5696.0	4171.0	5817.0	4089.8	3029.0	2609.0	2274.0	2382.0	3098.0
ko:K09693	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	3260.0	2137.5	3393.25	1794.17	3240.54	4072.52	2056.0	1625.0	2346.0	1649.5	1247.5	2383.25	5687.0	5476.0	3998.0	7842.0	7250.5	7317.0	5430.8	4726.0	3633.0	3945.0	3639.75	4590.5
ko:K09694	lipooligosaccharide transport system permease protein	4700.0	2957.0	4613.0	2145.0	3293.67	4637.5	1212.5	1424.5	1314.5	942.0	1172.5	722.0	9061.0	9237.0	6650.0	13923.0	10123.0	13207.0	7310.5	6941.5	6424.0	5339.0	8049.0	7935.0
ko:K09695	lipooligosaccharide transport system ATP-binding protein	4765.83	3821.0	4458.17	3020.66	4029.17	4000.0	1213.5	1574.84	1916.0	1469.33	1318.83	1304.0	5373.0	6138.83	4829.5	7798.0	5768.5	7378.0	4791.0	5048.5	4685.5	3971.0	6914.5	5504.16
ko:K09696	sodium transport system permease protein	3427.05	3681.4	3555.78	3335.9700000000003	2670.64	2775.1400000000003	2659.2	2958.57	3289.7	3854.8	3598.54	2811.0	2061.57	1587.87	3539.43	1509.57	1183.2	1168.0	1467.47	2064.8	1957.1	1914.65	4370.65	1727.73
ko:K09697	sodium transport system ATP-binding protein [EC:7.2.2.4]	3074.55	3428.9	3129.28	2772.4700000000003	2242.64	2140.1400000000003	2247.2	2565.07	2658.7	3397.3	3285.54	2644.0	532.5699999999999	787.87	1737.43	432.57	968.2	806.0	1174.97	808.8	706.1	1649.15	277.4	599.73
ko:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	961.75	935.69	755.69	1014.0	1623.83	812.02	372.25	376.0	364.67	574.1700000000001	257.33	419.25	143.57	378.33	246.75	150.0	206.36	229.0	652.5	302.5	259.0	644.6700000000001	62.75	214.0
ko:K09699	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]	2881.2200000000003	3091.9	3876.53	3660.47	3278.9700000000003	4733.08	2111.2	4415.24	2654.37	2827.13	5574.37	1835.0	5088.39	4143.7	4353.1	4265.9	2944.31	2653.0	3452.07	5127.05	5180.1	3407.73	9401.9	5085.73
ko:K09700	uncharacterized protein	1238.0	1201.5	940.5	1474.33	529.8299999999999	383.0	777.5	559.5	821.0	921.0	596.0	742.0	398.5	453.83	1095.67	262.83	256.0	303.0	141.5	210.0	340.0	245.5	183.0	145.0
ko:K09701	uncharacterized protein	5887.9	6116.68	5775.15	6419.39	4266.83	5147.04	5099.2	3506.74	4894.37	5191.23	5577.15	5267.75	5021.22	5094.599999999999	5981.93	3367.76	4395.51	4195.24	4903.59	4676.65	4587.219999999999	4544.889999999999	4635.9	4311.93
ko:K09702	uncharacterized protein	245.5	206.0	184.25	307.85	372.0	444.04	439.1	143.5	167.0	138.2	102.0	209.55	74.57	51.0	88.5	85.0	109.76	52.0	224.8	175.5	142.7	257.2	153.0	190.4
ko:K09703	uncharacterized protein	293.67	272.78	211.0	362.0	243.63	370.44	579.0	940.0	663.5	1006.0	403.0	330.0	126.0	182.5	279.14	99.0	144.0	123.0	361.75	363.0	464.0	371.5	593.0	375.5
ko:K09704	uncharacterized protein	557.5	656.75	328.0	579.0	813.5	628.44	373.83	315.75	307.5	376.5	230.5	380.0	54.75	145.0	315.75	218.5	229.25	89.25	398.05	279.5	161.75	364.0	98.75	172.07999999999998
ko:K09705	uncharacterized protein	4629.13	5306.25	4787.47	5805.25	5165.51	6470.08	6683.83	4933.91	6465.34	6247.33	4707.67	5411.92	7159.75	6918.33	7388.25	6002.0	6233.75	6162.25	6215.83	7133.67	7597.25	5956.42	8284.75	7417.91
ko:K09706	uncharacterized protein	153.0	132.0	268.0	379.0	209.0	324.19	139.0	102.0	181.0	195.0	98.0	166.0	58.0	79.0	171.0	96.0	46.0	41.0	398.13	133.67000000000002	149.0	107.0	166.0	230.5
ko:K09707	uncharacterized protein	525.88	351.4	377.2	407.3	527.97	604.2	791.7	626.07	668.7	532.3	1216.54	679.5	1834.4	1123.2	1347.1	1439.4	583.7	948.0	951.77	1453.8	1327.6	878.9	2700.4	1273.4
ko:K09709	3-methylfumaryl-CoA hydratase [EC:4.2.1.153]	2291.75	2415.0	2672.0	2875.75	2105.17	2873.5	2587.0	3250.5	2264.5	2880.0	2869.0	2215.0	3739.75	3236.5	3092.0	1917.0	2125.25	2032.0	2694.16	3142.75	2499.5	2804.25	3095.0	3105.0
ko:K09710	ribosome-associated protein	19959.65	19950.21	19588.34	19030.9	19027.17	19270.24	18760.47	19610.32	19647.38	19596.6	19459.07	19367.15	20415.54	20095.51	20151.24	20257.59	19838.35	19804.82	19772.55	20162.230000000003	20141.5	19508.6	20617.82	20246.91
ko:K09711	uncharacterized protein	235.0	227.0	150.0	272.0	315.0	120.0	45.0	33.0	67.0	68.0	17.0	66.0	41.0	95.0	36.0	24.0	2.0	14.0	26.5	24.0	50.0	0.0	7.0	20.0
ko:K09712	uncharacterized protein	320.23	214.78	135.97	145.0	91.33	83.75	101.0	80.0	36.0	63.0	337.17	46.0	409.9	302.14	236.0	124.86	109.82	267.24	1117.09	172.5	153.5	335.43	220.0	49.0
ko:K09717	uncharacterized protein	38.0	39.0	61.5	27.0	15.0	30.0	24.0	23.0	17.0	27.0	12.0	7.0	13.0	3.0	11.0	11.0	8.0	0.0	14.0	4.0	22.0	10.0	12.0	0.0
ko:K09720	HTH-type transcriptional regulator, global nitrogen regulator NrpRI	275.0	240.0	170.25	409.0	449.0	129.0	30.0	30.0	170.0	123.0	12.0	80.0	44.0	83.0	101.25	20.0	14.0	45.0	10.0	54.0	0.0	94.0	2.0	19.0
ko:K09726	uncharacterized protein	344.75	393.0	367.17	532.5799999999999	635.1700000000001	495.58	176.5	589.17	214.0	204.33	679.33	251.0	687.0	555.83	349.0	285.0	181.0	262.0	258.25	315.5	275.5	378.5	552.0	440.83
ko:K09729	uncharacterized protein	862.0	755.36	301.86	670.5	1088.79	557.3199999999999	43.25	66.0	144.0	148.0	97.5	67.0	64.0	207.0	92.5	96.5	35.0	49.0	45.5	41.5	60.0	19.0	9.0	31.5
ko:K09732	uncharacterized protein	41.0	39.0	118.0	25.0	51.0	18.0	1.0	1.0	0.0	8.0	3.0	1.0	11.0	20.0	47.0	13.0	15.0	58.0	0.0	10.0	0.0	8.0	0.0	8.0
ko:K09733	(5-formylfuran-3-yl)methyl phosphate synthase [EC:4.2.3.153]	34.0	35.0	16.0	50.0	26.0	33.0	193.0	221.0	158.0	239.0	109.0	164.0	1.0	0.0	5.0	12.0	5.0	8.0	15.0	19.0	14.0	16.0	0.0	13.0
ko:K09737	uncharacterized protein	2.0	0.0	9.0	3.0	27.0	12.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ko:K09740	uncharacterized protein	2273.08	2009.0	981.17	1993.74	2808.33	1467.25	479.5	500.17	891.0	918.83	720.3299999999999	921.0	259.0	789.8299999999999	852.0	291.5	232.0	261.0	480.25	601.0	585.0	377.0	717.0	793.8299999999999
ko:K09744	uncharacterized protein	842.0	926.5	1498.5	702.6	649.0	616.6	4477.9400000000005	1265.33	2772.6000000000004	1334.04	480.01	4036.23	1054.5	1033.0	1307.0	822.5	529.23	682.5	1505.91	2136.66	3426.2	1760.21	4440.17	3583.65
ko:K09747	uncharacterized protein	18433.85	18316.54	17968.739999999998	18007.73	16716.42	16945.739999999998	18169.97	18852.82	18609.21	18535.43	18881.07	18665.65	18198.04	18167.01	18072.74	17635.09	16463.35	16630.32	17602.75	17607.9	17990.0	17863.93	18707.82	18301.41
